year,state,number,gender,name
1918,IN,17,M,Tom
1918,KS,119,M,Thomas
1918,KS,16,M,Tom
1918,KS,7,M,Tommy
1918,KY,8,F,Tommie
1918,KY,5,F,Thomas
1918,KY,387,M,Thomas
1918,KY,36,M,Tom
1918,KY,7,M,Tommy
1918,KY,6,M,Tommie
1918,LA,211,M,Thomas
1918,LA,25,M,Tom
1918,LA,14,M,Tommy
1918,LA,8,M,Tommie
1918,MA,590,M,Thomas
1918,MD,209,M,Thomas
1918,ME,61,M,Thomas
1918,MI,314,M,Thomas
1918,MI,26,M,Tom
1918,MI,5,M,Tommy
1918,MN,153,M,Thomas
1918,MN,14,M,Tom
1918,MO,324,M,Thomas
1918,MO,38,M,Tom
1918,MO,9,M,Tommy
1918,MS,17,F,Tommie
1918,MS,274,M,Thomas
1918,MS,65,M,Tom
1918,MS,65,M,Tommie
1918,MS,23,M,Tommy
1918,MT,91,M,Thomas
1918,MT,6,M,Tom
1918,NC,5,F,Thomas
1918,NC,545,M,Thomas
1918,NC,40,M,Tom
1918,NC,20,M,Tommie
1918,NC,9,M,Tommy
1918,ND,39,M,Thomas
1918,ND,6,M,Tom
1918,NE,73,M,Thomas
1918,NE,5,M,Tom
1918,NH,40,M,Thomas
1918,NJ,522,M,Thomas
1918,NM,32,M,Thomas
1918,NM,25,M,Tom
1918,NM,16,M,Tomas
1918,NV,7,M,Thomas
1918,NY,5,F,Thomas
1918,NY,1506,M,Thomas
1918,NY,18,M,Tom
1918,NY,7,M,Tommy
1918,OH,650,M,Thomas
1918,OH,30,M,Tom
1918,OK,15,F,Tommie
1918,OK,234,M,Thomas
1918,OK,45,M,Tom
1918,OK,21,M,Tommie
1918,OK,16,M,Tommy
1918,OR,51,M,Thomas
1918,OR,8,M,Tom
1918,PA,1514,M,Thomas
1918,PA,13,M,Tom
1918,PA,7,M,Tommie
1918,PA,6,M,Tommy
1918,RI,122,M,Thomas
1918,SC,5,F,Tommie
1918,SC,398,M,Thomas
1918,SC,47,M,Tom
1918,SC,22,M,Tommie
1918,SC,13,M,Tommy
1918,SD,42,M,Thomas
1918,TN,26,F,Tommie
1918,TN,6,F,Thomas
1918,TN,465,M,Thomas
1918,TN,51,M,Tom
1918,TN,20,M,Tommie
1918,TN,17,M,Tommy
1918,TX,67,F,Tommie
1918,TX,9,F,Tommy
1918,TX,611,M,Thomas
1918,TX,115,M,Tom
1918,TX,74,M,Tommie
1918,TX,38,M,Tomas
1918,TX,38,M,Tommy
1918,UT,48,M,Thomas
1918,UT,13,M,Tom
1918,VA,448,M,Thomas
1918,VA,10,M,Tom
1918,VT,21,M,Thomas
1918,WA,109,M,Thomas
1918,WA,16,M,Tom
1918,WA,5,M,Tommy
1918,WI,169,M,Thomas
1918,WI,9,M,Tom
1918,WV,196,M,Thomas
1918,WV,12,M,Tom
1918,WY,24,M,Thomas
1919,AK,7,M,Thomas
1919,AL,53,F,Tommie
1919,AL,450,M,Thomas
1919,AL,67,M,Tommie
1919,AL,64,M,Tom
1919,AL,19,M,Tommy
1919,AR,13,F,Tommie
1919,AR,5,F,Tommy
1919,AR,260,M,Thomas
1919,AR,30,M,Tom
1919,AR,18,M,Tommie
1919,AR,16,M,Tommy
1919,AZ,31,M,Thomas
1919,AZ,11,M,Tom
1919,AZ,10,M,Tomas
1919,CA,263,M,Thomas
1919,CA,60,M,Tom
1919,CA,20,M,Tommy
1919,CO,85,M,Thomas
1919,CO,18,M,Tom
1919,CT,202,M,Thomas
1919,DC,72,M,Thomas
1919,DE,33,M,Thomas
1919,FL,6,F,Tommie
1919,FL,150,M,Thomas
1919,FL,13,M,Tom
1919,FL,11,M,Tommie
1919,FL,8,M,Tommy
1919,GA,42,F,Tommie
1919,GA,621,M,Thomas
1919,GA,95,M,Tom
1919,GA,83,M,Tommie
1919,GA,17,M,Tommy
1919,HI,33,M,Thomas
1919,HI,5,M,Tom
1919,IA,149,M,Thomas
1919,IA,11,M,Tom
1919,ID,41,M,Thomas
1919,IL,582,M,Thomas
1919,IL,22,M,Tom
1919,IL,11,M,Tommy
1919,IN,246,M,Thomas
1919,IN,12,M,Tom
1919,KS,118,M,Thomas
1919,KS,7,M,Tom
1919,KS,6,M,Tommy
1919,KY,5,F,Tommie
1919,KY,350,M,Thomas
1919,KY,28,M,Tom
1919,KY,18,M,Tommie
1919,KY,9,M,Tommy
1919,LA,6,F,Tommie
1919,LA,240,M,Thomas
1919,LA,31,M,Tom
1919,LA,14,M,Tommie
1919,LA,12,M,Tommy
1919,MA,574,M,Thomas
1919,MD,230,M,Thomas
1919,MD,5,M,Tom
1919,ME,42,M,Thomas
1919,MI,286,M,Thomas
1919,MI,11,M,Tom
1919,MN,159,M,Thomas
1919,MO,338,M,Thomas
1919,MO,30,M,Tom
1919,MO,12,M,Tommy
1919,MS,18,F,Tommie
1919,MS,295,M,Thomas
1919,MS,88,M,Tom
1919,MS,84,M,Tommie
1919,MS,24,M,Tommy
1919,MT,85,M,Thomas
1919,MT,11,M,Tom
1919,NC,9,F,Tommie
1919,NC,552,M,Thomas
1919,NC,50,M,Tom
1919,NC,18,M,Tommie
1919,NC,12,M,Tommy
1919,ND,43,M,Thomas
1919,NE,92,M,Thomas
1919,NE,13,M,Tom
1919,NH,38,M,Thomas
1919,NJ,501,M,Thomas
1919,NJ,7,M,Tom
1919,NM,5,F,Tommie
1919,NM,34,M,Thomas
1919,NM,15,M,Tom
1919,NM,11,M,Tomas
1919,NV,11,M,Thomas
1919,NY,9,F,Thomas
1919,NY,1447,M,Thomas
1919,NY,19,M,Tom
1919,OH,538,M,Thomas
1919,OH,30,M,Tom
1919,OH,5,M,Tommie
1919,OH,5,M,Tommy
1919,OK,6,F,Tommie
1919,OK,232,M,Thomas
1919,OK,47,M,Tom
1919,OK,16,M,Tommie
1919,OK,15,M,Tommy
1919,OR,68,M,Thomas
1919,PA,1357,M,Thomas
1919,PA,20,M,Tom
1919,RI,91,M,Thomas
1919,SC,7,F,Tommie
1919,SC,399,M,Thomas
1919,SC,52,M,Tom
1919,SC,24,M,Tommie
1919,SC,5,M,Tommy
1919,SD,42,M,Thomas
1919,TN,14,F,Tommie
1919,TN,435,M,Thomas
1919,TN,45,M,Tom
1919,TN,20,M,Tommie
1919,TN,18,M,Tommy
1919,TX,65,F,Tommie
1919,TX,9,F,Tommy
1919,TX,609,M,Thomas
1919,TX,125,M,Tom
1919,TX,58,M,Tommie
1919,TX,52,M,Tomas
1919,TX,36,M,Tommy
1919,UT,39,M,Thomas
1919,UT,5,M,Tom
1919,VA,6,F,Thomas
1919,VA,508,M,Thomas
1919,VA,14,M,Tom
1919,VA,7,M,Tommie
1919,VT,15,M,Thomas
1919,WA,103,M,Thomas
1919,WA,12,M,Tom
1919,WA,5,M,Tommy
1919,WI,155,M,Thomas
1919,WI,9,M,Tom
1919,WV,159,M,Thomas
1919,WV,11,M,Tom
1919,WY,24,M,Thomas
1920,AK,9,M,Thomas
1920,AL,27,F,Tommie
1920,AL,464,M,Thomas
1920,AL,65,M,Tom
1920,AL,49,M,Tommie
1920,AL,18,M,Tommy
1920,AR,12,F,Tommie
1920,AR,277,M,Thomas
1920,AR,44,M,Tom
1920,AR,17,M,Tommy
1920,AR,15,M,Tommie
1920,AZ,40,M,Thomas
1920,AZ,13,M,Tom
1920,AZ,11,M,Tomas
1920,CA,309,M,Thomas
1920,CA,60,M,Tom
1920,CA,14,M,Tommy
1920,CO,94,M,Thomas
1920,CO,26,M,Tom
1920,CO,5,M,Tommy
1920,CT,206,M,Thomas
1920,DC,87,M,Thomas
1920,DE,40,M,Thomas
1920,FL,159,M,Thomas
1920,FL,15,M,Tom
1920,FL,12,M,Tommie
1920,GA,55,F,Tommie
1920,GA,7,F,Thomas
1920,GA,676,M,Thomas
1920,GA,110,M,Tom
1920,GA,67,M,Tommie
1920,GA,30,M,Tommy
1920,HI,26,M,Thomas
1920,IA,158,M,Thomas
1920,IA,11,M,Tom
1920,ID,48,M,Thomas
1920,ID,7,M,Tom
1920,IL,723,M,Thomas
1920,IL,43,M,Tom
1920,IL,10,M,Tommy
1920,IN,239,M,Thomas
1920,IN,9,M,Tom
1920,KS,148,M,Thomas
1920,KS,13,M,Tom
1920,KS,7,M,Tommy
1920,KY,376,M,Thomas
1920,KY,39,M,Tom
1920,KY,12,M,Tommie
1920,KY,10,M,Tommy
1920,LA,256,M,Thomas
1920,LA,50,M,Tom
1920,LA,9,M,Tommy
1920,LA,7,M,Tommie
1920,MA,5,F,Thomas
1920,MA,678,M,Thomas
1920,MD,274,M,Thomas
1920,ME,65,M,Thomas
1920,MI,366,M,Thomas
1920,MI,23,M,Tom
1920,MI,8,M,Tommy
1920,MN,174,M,Thomas
1920,MN,10,M,Tom
1920,MO,335,M,Thomas
1920,MO,30,M,Tom
1920,MO,12,M,Tommy
1920,MS,19,F,Tommie
1920,MS,314,M,Thomas
1920,MS,77,M,Tommie
1920,MS,68,M,Tom
1920,MS,20,M,Tommy
1920,MT,56,M,Thomas
1920,MT,8,M,Tom
1920,NC,7,F,Tommie
1920,NC,574,M,Thomas
1920,NC,46,M,Tom
1920,NC,18,M,Tommie
1920,NC,11,M,Tommy
1920,ND,41,M,Thomas
1920,NE,102,M,Thomas
1920,NE,6,M,Tom
1920,NH,32,M,Thomas
1920,NJ,578,M,Thomas
1920,NJ,6,M,Tom
1920,NM,42,M,Thomas
1920,NM,30,M,Tom
1920,NM,13,M,Tomas
1920,NM,9,M,Tommy
1920,NY,1602,M,Thomas
1920,NY,30,M,Tom
1920,NY,8,M,Tommy
1920,OH,631,M,Thomas
1920,OH,49,M,Tom
1920,OH,6,M,Tommy
1920,OK,14,F,Tommie
1920,OK,5,F,Tommy
1920,OK,260,M,Thomas
1920,OK,45,M,Tom
1920,OK,25,M,Tommy
1920,OK,17,M,Tommie
1920,OR,64,M,Thomas
1920,OR,8,M,Tom
1920,PA,1578,M,Thomas
1920,PA,33,M,Tom
1920,RI,104,M,Thomas
1920,SC,6,F,Tommie
1920,SC,442,M,Thomas
1920,SC,40,M,Tom
1920,SC,19,M,Tommie
1920,SC,8,M,Tommy
1920,SD,47,M,Thomas
1920,TN,20,F,Tommie
1920,TN,5,F,Thomas
1920,TN,490,M,Thomas
1920,TN,42,M,Tom
1920,TN,22,M,Tommie
1920,TN,18,M,Tommy
1920,TX,52,F,Tommie
1920,TX,6,F,Thomas
1920,TX,5,F,Tommy
1920,TX,645,M,Thomas
1920,TX,128,M,Tom
1920,TX,71,M,Tommie
1920,TX,63,M,Tomas
1920,TX,49,M,Tommy
1920,UT,43,M,Thomas
1920,VA,522,M,Thomas
1920,VA,21,M,Tom
1920,VA,6,M,Tommie
1920,VA,6,M,Tommy
1920,VT,21,M,Thomas
1920,WA,111,M,Thomas
1920,WA,30,M,Tom
1920,WA,7,M,Tommy
1920,WI,167,M,Thomas
1920,WI,8,M,Tom
1920,WV,217,M,Thomas
1920,WV,15,M,Tom
1920,WV,5,M,Tommy
1920,WY,24,M,Thomas
1920,WY,5,M,Tom
1921,AK,7,M,Thomas
1921,AL,35,F,Tommie
1921,AL,475,M,Thomas
1921,AL,54,M,Tom
1921,AL,51,M,Tommie
1921,AL,20,M,Tommy
1921,AR,16,F,Tommie
1921,AR,5,F,Tommy
1921,AR,268,M,Thomas
1921,AR,40,M,Tom
1921,AR,25,M,Tommie
1921,AR,16,M,Tommy
1921,AZ,37,M,Thomas
1921,AZ,13,M,Tom
1921,CA,329,M,Thomas
1921,CA,79,M,Tom
1921,CA,20,M,Tommy
1921,CA,5,M,Tomas
1921,CO,95,M,Thomas
1921,CO,17,M,Tom
1921,CO,5,M,Tommy
1921,CT,234,M,Thomas
1921,DC,73,M,Thomas
1921,DE,29,M,Thomas
1921,FL,9,F,Tommie
1921,FL,184,M,Thomas
1921,FL,21,M,Tom
1921,FL,7,M,Tommy
1921,FL,6,M,Tommie
1921,GA,44,F,Tommie
1921,GA,666,M,Thomas
1921,GA,93,M,Tom
1921,GA,70,M,Tommie
1921,GA,25,M,Tommy
1921,HI,35,M,Thomas
1921,HI,7,M,Tom
1921,IA,182,M,Thomas
1921,IA,14,M,Tom
1921,IA,10,M,Tommy
1921,ID,54,M,Thomas
1921,ID,9,M,Tom
1921,IL,743,M,Thomas
1921,IL,54,M,Tom
1921,IL,7,M,Tommy
1921,IL,5,M,Tommie
1921,IN,265,M,Thomas
1921,IN,15,M,Tom
1921,IN,10,M,Tommy
1921,KS,129,M,Thomas
1921,KS,8,M,Tom
1921,KS,6,M,Tommy
1921,KY,5,F,Tommie
1921,KY,5,F,Tommy
1921,KY,401,M,Thomas
1921,KY,29,M,Tom
1921,KY,10,M,Tommie
1921,KY,9,M,Tommy
1921,LA,5,F,Thomas
1921,LA,256,M,Thomas
1921,LA,27,M,Tom
1921,LA,9,M,Tommy
1921,LA,7,M,Tommie
1921,MA,673,M,Thomas
1921,MD,263,M,Thomas
1921,ME,61,M,Thomas
1921,MI,374,M,Thomas
1921,MI,19,M,Tom
1921,MI,7,M,Tommy
1921,MN,194,M,Thomas
1921,MN,8,M,Tom
1921,MO,398,M,Thomas
1921,MO,26,M,Tom
1921,MO,21,M,Tommy
1921,MS,23,F,Tommie
1921,MS,275,M,Thomas
1921,MS,61,M,Tommie
1921,MS,59,M,Tom
1921,MS,23,M,Tommy
1921,MT,73,M,Thomas
1921,MT,7,M,Tom
1921,NC,552,M,Thomas
1921,NC,30,M,Tom
1921,NC,19,M,Tommie
1921,NC,19,M,Tommy
1921,ND,44,M,Thomas
1921,NE,107,M,Thomas
1921,NE,13,M,Tom
1921,NH,38,M,Thomas
1921,NJ,578,M,Thomas
1921,NJ,7,M,Tom
1921,NM,43,M,Thomas
1921,NM,21,M,Tom
1921,NM,9,M,Tomas
1921,NM,6,M,Tommy
1921,NV,13,M,Thomas
1921,NY,5,F,Thomas
1921,NY,1554,M,Thomas
1921,NY,30,M,Tom
1921,OH,5,F,Thomas
1921,OH,657,M,Thomas
1921,OH,39,M,Tom
1921,OH,11,M,Tommy
1921,OK,18,F,Tommie
1921,OK,278,M,Thomas
1921,OK,52,M,Tom
1921,OK,29,M,Tommy
1921,OK,19,M,Tommie
1921,OK,5,M,Tomas
1921,OR,82,M,Thomas
1921,OR,12,M,Tom
1921,PA,5,F,Thomas
1921,PA,1616,M,Thomas
1921,PA,17,M,Tom
1921,PA,5,M,Tommy
1921,RI,110,M,Thomas
1921,SC,455,M,Thomas
1921,SC,29,M,Tom
1921,SC,20,M,Tommie
1921,SD,41,M,Thomas
1921,SD,7,M,Tom
1921,TN,14,F,Tommie
1921,TN,7,F,Thomas
1921,TN,518,M,Thomas
1921,TN,46,M,Tom
1921,TN,25,M,Tommie
1921,TN,16,M,Tommy
1921,TX,71,F,Tommie
1921,TX,11,F,Tommy
1921,TX,662,M,Thomas
1921,TX,108,M,Tom
1921,TX,80,M,Tomas
1921,TX,66,M,Tommie
1921,TX,55,M,Tommy
1921,UT,44,M,Thomas
1921,UT,9,M,Tom
1921,VA,5,F,Thomas
1921,VA,515,M,Thomas
1921,VA,13,M,Tom
1921,VA,9,M,Tommy
1921,VA,7,M,Tommie
1921,VT,18,M,Thomas
1921,WA,127,M,Thomas
1921,WA,15,M,Tom
1921,WI,201,M,Thomas
1921,WI,11,M,Tom
1921,WV,252,M,Thomas
1921,WV,15,M,Tom
1921,WV,7,M,Tommy
1921,WY,29,M,Thomas
1921,WY,6,M,Tom
1922,AK,7,M,Thomas
1922,AK,5,M,Tom
1922,AL,29,F,Tommie
1922,AL,437,M,Thomas
1922,AL,76,M,Tommie
1922,AL,68,M,Tom
1922,AL,23,M,Tommy
1922,AR,21,F,Tommie
1922,AR,265,M,Thomas
1922,AR,36,M,Tom
1922,AR,24,M,Tommie
1922,AR,23,M,Tommy
1922,AZ,37,M,Thomas
1922,AZ,16,M,Tom
1922,AZ,6,M,Tommy
1922,CA,365,M,Thomas
1922,CA,72,M,Tom
1922,CA,27,M,Tommy
1922,CA,8,M,Tomas
1922,CO,95,M,Thomas
1922,CO,10,M,Tom
1922,CO,5,M,Tommy
1922,CT,203,M,Thomas
1922,DC,77,M,Thomas
1922,DE,34,M,Thomas
1922,FL,189,M,Thomas
1922,FL,19,M,Tom
1922,FL,15,M,Tommie
1922,FL,12,M,Tommy
1922,GA,57,F,Tommie
1922,GA,559,M,Thomas
1922,GA,84,M,Tom
1922,GA,70,M,Tommie
1922,GA,34,M,Tommy
1922,HI,33,M,Thomas
1922,IA,185,M,Thomas
1922,IA,5,M,Tommy
1922,ID,50,M,Thomas
1922,ID,6,M,Tom
1922,IL,734,M,Thomas
1922,IL,51,M,Tom
1922,IL,11,M,Tommy
1922,IL,5,M,Tommie
1922,IN,291,M,Thomas
1922,IN,15,M,Tom
1922,IN,7,M,Tommy
1922,KS,146,M,Thomas
1922,KS,13,M,Tom
1922,KS,9,M,Tommy
1922,KY,7,F,Tommie
1922,KY,417,M,Thomas
1922,KY,29,M,Tom
1922,KY,20,M,Tommy
1922,KY,8,M,Tommie
1922,LA,248,M,Thomas
1922,LA,30,M,Tom
1922,LA,17,M,Tommy
1922,LA,14,M,Tommie
1922,MA,672,M,Thomas
1922,MD,253,M,Thomas
1922,ME,50,M,Thomas
1922,MI,359,M,Thomas
1922,MI,21,M,Tom
1922,MI,7,M,Tommy
1922,MN,205,M,Thomas
1922,MN,13,M,Tom
1922,MO,313,M,Thomas
1922,MO,27,M,Tommy
1922,MO,21,M,Tom
1922,MS,26,F,Tommie
1922,MS,303,M,Thomas
1922,MS,64,M,Tommie
1922,MS,61,M,Tom
1922,MS,33,M,Tommy
1922,MT,63,M,Thomas
1922,MT,12,M,Tom
1922,NC,5,F,Thomas
1922,NC,628,M,Thomas
1922,NC,47,M,Tom
1922,NC,25,M,Tommy
1922,NC,24,M,Tommie
1922,ND,37,M,Thomas
1922,NE,102,M,Thomas
1922,NE,9,M,Tom
1922,NH,31,M,Thomas
1922,NJ,582,M,Thomas
1922,NJ,10,M,Tom
1922,NM,42,M,Thomas
1922,NM,27,M,Tom
1922,NM,13,M,Tomas
1922,NM,7,M,Tommy
1922,NY,6,F,Thomas
1922,NY,1702,M,Thomas
1922,NY,19,M,Tom
1922,NY,7,M,Tommy
1922,OH,702,M,Thomas
1922,OH,42,M,Tom
1922,OH,5,M,Tommy
1922,OK,19,F,Tommie
1922,OK,288,M,Thomas
1922,OK,48,M,Tom
1922,OK,25,M,Tommy
1922,OK,12,M,Tommie
1922,OR,56,M,Thomas
1922,OR,9,M,Tom
1922,PA,1595,M,Thomas
1922,PA,20,M,Tom
1922,PA,6,M,Tommy
1922,RI,109,M,Thomas
1922,SC,7,F,Tommie
1922,SC,450,M,Thomas
1922,SC,30,M,Tom
1922,SC,15,M,Tommie
1922,SC,9,M,Tommy
1922,SC,5,M,Tomas
1922,SD,61,M,Thomas
1922,TN,16,F,Tommie
1922,TN,504,M,Thomas
1922,TN,42,M,Tom
1922,TN,26,M,Tommy
1922,TN,15,M,Tommie
1922,TX,83,F,Tommie
1922,TX,9,F,Tommy
1922,TX,5,F,Thomas
1922,TX,650,M,Thomas
1922,TX,108,M,Tom
1922,TX,76,M,Tomas
1922,TX,58,M,Tommy
1922,TX,57,M,Tommie
1922,UT,45,M,Thomas
1922,VA,497,M,Thomas
1922,VA,15,M,Tom
1922,VA,12,M,Tommy
1922,VA,7,M,Tommie
1922,VA,5,M,Tomas
1922,VT,25,M,Thomas
1922,WA,109,M,Thomas
1922,WA,19,M,Tom
1922,WA,11,M,Tommy
1922,WI,176,M,Thomas
1922,WI,14,M,Tom
1922,WV,251,M,Thomas
1922,WV,16,M,Tom
1922,WV,13,M,Tommy
1922,WY,28,M,Thomas
1923,AK,7,M,Thomas
1923,AL,19,F,Tommie
1923,AL,450,M,Thomas
1923,AL,71,M,Tommie
1923,AL,57,M,Tom
1923,AL,22,M,Tommy
1923,AR,11,F,Tommie
1923,AR,267,M,Thomas
1923,AR,39,M,Tom
1923,AR,31,M,Tommie
1923,AR,22,M,Tommy
1923,AZ,34,M,Thomas
1923,AZ,26,M,Tom
1923,AZ,5,M,Tomas
1923,CA,429,M,Thomas
1923,CA,92,M,Tom
1923,CA,32,M,Tommy
1923,CA,11,M,Tomas
1923,CO,105,M,Thomas
1923,CO,15,M,Tom
1923,CO,9,M,Tommy
1923,CT,213,M,Thomas
1923,DC,69,M,Thomas
1923,DE,35,M,Thomas
1923,FL,6,F,Tommie
1923,FL,183,M,Thomas
1923,FL,18,M,Tommy
1923,FL,13,M,Tom
1923,FL,6,M,Tommie
1923,GA,32,F,Tommie
1923,GA,538,M,Thomas
1923,GA,79,M,Tom
1923,GA,67,M,Tommie
1923,GA,19,M,Tommy
1923,HI,48,M,Thomas
1923,IA,183,M,Thomas
1923,IA,11,M,Tom
1923,ID,42,M,Thomas
1923,IL,752,M,Thomas
1923,IL,49,M,Tom
1923,IL,15,M,Tommy
1923,IN,280,M,Thomas
1923,IN,16,M,Tommy
1923,IN,13,M,Tom
1923,KS,128,M,Thomas
1923,KS,16,M,Tom
1923,KS,10,M,Tommy
1923,KY,412,M,Thomas
1923,KY,23,M,Tom
1923,KY,14,M,Tommy
1923,KY,8,M,Tommie
1923,LA,292,M,Thomas
1923,LA,34,M,Tom
1923,LA,13,M,Tommy
1923,LA,11,M,Tommie
1923,MA,650,M,Thomas
1923,MD,274,M,Thomas
1923,ME,51,M,Thomas
1923,MI,432,M,Thomas
1923,MI,22,M,Tom
1923,MN,222,M,Thomas
1923,MN,19,M,Tom
1923,MO,5,F,Tommie
1923,MO,358,M,Thomas
1923,MO,33,M,Tom
1923,MO,16,M,Tommy
1923,MO,7,M,Tommie
1923,MS,19,F,Tommie
1923,MS,276,M,Thomas
1923,MS,66,M,Tommie
1923,MS,50,M,Tom
1923,MS,15,M,Tommy
1923,MT,67,M,Thomas
1923,MT,6,M,Tom
1923,NC,7,F,Tommie
1923,NC,622,M,Thomas
1923,NC,44,M,Tom
1923,NC,32,M,Tommie
1923,NC,18,M,Tommy
1923,NC,8,M,Tomas
1923,ND,45,M,Thomas
1923,NE,85,M,Thomas
1923,NH,35,M,Thomas
1923,NJ,644,M,Thomas
1923,NJ,7,M,Tom
1923,NM,44,M,Thomas
1923,NM,20,M,Tom
1923,NM,14,M,Tomas
1923,NM,6,M,Tommy
1923,NV,8,M,Thomas
1923,NY,12,F,Thomas
1923,NY,1788,M,Thomas
1923,NY,37,M,Tom
1923,NY,7,M,Tommy
1923,OH,763,M,Thomas
1923,OH,39,M,Tom
1923,OH,11,M,Tommy
1923,OK,12,F,Tommie
1923,OK,288,M,Thomas
1923,OK,50,M,Tom
1923,OK,45,M,Tommy
1923,OK,20,M,Tommie
1923,OR,79,M,Thomas
1923,OR,9,M,Tom
1923,PA,1716,M,Thomas
1923,PA,29,M,Tom
1923,PA,6,M,Tommy
1923,RI,125,M,Thomas
1923,SC,12,F,Tommie
1923,SC,434,M,Thomas
1923,SC,30,M,Tom
1923,SC,22,M,Tommie
1923,SC,7,M,Tommy
1923,SD,50,M,Thomas
1923,TN,28,F,Tommie
1923,TN,505,M,Thomas
1923,TN,41,M,Tom
1923,TN,30,M,Tommie
1923,TN,21,M,Tommy
1923,TX,86,F,Tommie
1923,TX,9,F,Tommy
1923,TX,642,M,Thomas
1923,TX,137,M,Tom
1923,TX,90,M,Tomas
1923,TX,71,M,Tommie
1923,TX,64,M,Tommy
1923,UT,75,M,Thomas
1923,VA,513,M,Thomas
1923,VA,18,M,Tom
1923,VA,12,M,Tommie
1923,VA,9,M,Tommy
1923,VT,17,M,Thomas
1923,WA,111,M,Thomas
1923,WA,25,M,Tom
1923,WA,7,M,Tommy
1923,WI,205,M,Thomas
1923,WI,7,M,Tom
1923,WV,266,M,Thomas
1923,WV,16,M,Tommy
1923,WV,10,M,Tom
1923,WY,28,M,Thomas
1924,AK,7,M,Thomas
1924,AL,39,F,Tommie
1924,AL,440,M,Thomas
1924,AL,64,M,Tom
1924,AL,62,M,Tommie
1924,AL,28,M,Tommy
1924,AR,14,F,Tommie
1924,AR,278,M,Thomas
1924,AR,34,M,Tom
1924,AR,28,M,Tommy
1924,AR,22,M,Tommie
1924,AZ,42,M,Thomas
1924,AZ,23,M,Tom
1924,AZ,7,M,Tomas
1924,CA,401,M,Thomas
1924,CA,89,M,Tom
1924,CA,36,M,Tommy
1924,CA,15,M,Tomas
1924,CO,91,M,Thomas
1924,CO,24,M,Tom
1924,CT,217,M,Thomas
1924,DC,78,M,Thomas
1924,DE,45,M,Thomas
1924,FL,9,F,Tommie
1924,FL,218,M,Thomas
1924,FL,15,M,Tommie
1924,FL,10,M,Tommy
1924,FL,8,M,Tom
1924,GA,42,F,Tommie
1924,GA,551,M,Thomas
1924,GA,71,M,Tommie
1924,GA,47,M,Tom
1924,GA,26,M,Tommy
1924,HI,54,M,Thomas
1924,HI,7,M,Tom
1924,IA,211,M,Thomas
1924,IA,13,M,Tom
1924,IA,9,M,Tommy
1924,ID,40,M,Thomas
1924,ID,6,M,Tom
1924,IL,879,M,Thomas
1924,IL,51,M,Tom
1924,IL,12,M,Tommy
1924,IN,332,M,Thomas
1924,IN,24,M,Tom
1924,IN,10,M,Tommy
1924,KS,133,M,Thomas
1924,KS,17,M,Tommy
1924,KS,10,M,Tom
1924,KS,5,M,Tommie
1924,KY,470,M,Thomas
1924,KY,33,M,Tom
1924,KY,27,M,Tommy
1924,KY,8,M,Tommie
1924,LA,7,F,Tommie
1924,LA,238,M,Thomas
1924,LA,26,M,Tom
1924,LA,14,M,Tommy
1924,LA,12,M,Tommie
1924,MA,696,M,Thomas
1924,MD,278,M,Thomas
1924,ME,59,M,Thomas
1924,MI,490,M,Thomas
1924,MI,31,M,Tom
1924,MI,6,M,Tommy
1924,MN,5,F,Thomas
1924,MN,248,M,Thomas
1924,MN,16,M,Tom
1924,MN,5,M,Tommy
1924,MO,416,M,Thomas
1924,MO,37,M,Tom
1924,MO,28,M,Tommy
1924,MO,7,M,Tommie
1924,MS,31,F,Tommie
1924,MS,277,M,Thomas
1924,MS,59,M,Tom
1924,MS,57,M,Tommie
1924,MS,37,M,Tommy
1924,MT,68,M,Thomas
1924,MT,8,M,Tom
1924,NC,10,F,Tommie
1924,NC,634,M,Thomas
1924,NC,37,M,Tom
1924,NC,18,M,Tommie
1924,NC,15,M,Tommy
1924,ND,35,M,Thomas
1924,NE,101,M,Thomas
1924,NE,8,M,Tommy
1924,NE,7,M,Tom
1924,NH,43,M,Thomas
1924,NJ,601,M,Thomas
1924,NJ,5,M,Tom
1924,NJ,5,M,Tommy
1924,NM,41,M,Thomas
1924,NM,22,M,Tom
1924,NM,13,M,Tomas
1924,NM,7,M,Tommy
1924,NV,8,M,Thomas
1924,NY,10,F,Thomas
1924,NY,1848,M,Thomas
1924,NY,24,M,Tom
1924,OH,836,M,Thomas
1924,OH,49,M,Tom
1924,OH,13,M,Tommy
1924,OK,18,F,Tommie
1924,OK,267,M,Thomas
1924,OK,41,M,Tommy
1924,OK,35,M,Tom
1924,OK,16,M,Tommie
1924,OR,69,M,Thomas
1924,OR,12,M,Tom
1924,PA,12,F,Thomas
1924,PA,1847,M,Thomas
1924,PA,19,M,Tom
1924,PA,13,M,Tommy
1924,RI,127,M,Thomas
1924,SC,11,F,Tommie
1924,SC,417,M,Thomas
1924,SC,22,M,Tom
1924,SC,13,M,Tommy
1924,SC,9,M,Tommie
1924,SD,46,M,Thomas
1924,TN,26,F,Tommie
1924,TN,496,M,Thomas
1924,TN,42,M,Tom
1924,TN,27,M,Tommie
1924,TN,18,M,Tommy
1924,TX,81,F,Tommie
1924,TX,11,F,Tommy
1924,TX,5,F,Thomas
1924,TX,5,F,Tom
1924,TX,664,M,Thomas
1924,TX,118,M,Tom
1924,TX,84,M,Tomas
